variable,data,correlation_true,spearman_correlation,mutual_info,unpriv_prob_pos,priv_prob_pos,unbalance,statistical_parity,equal_opportunity,average_odds,instance_num,log_inst_num,class_num,feat_num,log_feat_num,inst_missing_vals,perc_inst_missing_val,feat_missing_val,perc_feat_missing_val,missing_vals,perc_miss_vals,numeric_features,cat_features,ratio_num_cat,ratio_cat_num,dataset_ratio,log_dataset_ratio,inverse_ratio,log_inverse_ratio,class_prob_min,class_prob_max,class_prob_mean,class_prob_std,symbols,symbols_min,symbols_max,symbols_mean,symbols_std,symbols_sum,kurtosis_min,kurtosis_max,kurtosis_mean,kurtosis_std,kurtosis_var,skew_min,skew_max,skew_mean,skew_std,skew_var,class_entropy,unpriv_prob_neg,priv_prob_neg,pos_prob,neg_prob
c_charge_desc=Aggravated_Battery___Pregnant,compas,0.0998129157012332,0.0998129157012332,0.0065010718502071,0.553921568627451,0.0,1.0081699346405228,0.1849673202614379,-0.0552287581699346,-0.3690297902687283,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4505672609400324,0.5494327390599676,0.5,0.0494327390599675,2,0,0,0.0,0.0,0,-1.9667093602875128,617.0000000000002,135.0210780588245,232.54454671449213,119.38313444050328,-0.660267148059686,24.83948469674845,6.348786535167221,9.737079832102795,10.999825615091648,5.627621113690637,0.446078431372549,1.0,0.553921568627451,-0.553921568627451
c_charge_desc=Aggravated_Battery_On_65_Older,compas,-0.0364864989496236,-0.0364864989496236,0.0009716928432151,0.5487012987012987,1.0,0.998668735394399,-0.4172077922077922,0.3457792207792207,-0.0684198203567323,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4505672609400324,0.5494327390599676,0.5,0.0494327390599675,2,0,0,0.0,0.0,0,-1.9667093602875128,617.0000000000002,135.0210780588245,232.54454671449213,617.0,-0.660267148059686,24.83948469674845,6.348786535167221,9.737079832102795,24.839484696748443,5.627621113690637,0.4512987012987013,0.0,-0.4512987012987013,0.4512987012987013
c_charge_desc=Assault,compas,0.0303593823205321,0.0303593823205321,0.0004622446768536,0.5504885993485342,0.3333333333333333,1.0019217280178336,-0.0836047774158522,0.011943539630836,0.1818669067832947,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4505672609400324,0.5494327390599676,0.5,0.0494327390599675,2,0,0,0.0,0.0,0,-1.9667093602875128,617.0000000000002,135.0210780588245,232.54454671449213,202.31706797777585,-0.660267148059686,24.83948469674845,6.348786535167221,9.737079832102795,14.270993871443824,5.627621113690637,0.4495114006514658,0.6666666666666667,0.2171552660152009,-0.2171552660152009
c_charge_desc=Att_Burgl_Unoccupied_Dwel,compas,-0.0164699649088886,-0.0164699649088886,0.0001391411621778,0.5488599348534202,0.6666666666666666,0.9989574625503252,-0.0836047774158522,0.3469055374592834,-0.0687581013187072,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4505672609400324,0.5494327390599676,0.5,0.0494327390599675,2,0,0,0.0,0.0,0,-1.9667093602875128,617.0000000000002,135.0210780588245,232.54454671449213,202.31706797777585,-0.660267148059686,24.83948469674845,6.348786535167221,9.737079832102795,14.27099387144382,5.627621113690637,0.4511400651465798,0.3333333333333333,-0.1178067318132464,0.1178067318132464
c_charge_desc=Attempted_Burg_Convey_Unocc,compas,0.0444925292946849,0.0444925292946849,0.0012937403903916,0.5503246753246753,0.0,1.0016233766233766,0.5844155844155844,0.3457792207792207,-0.5695984153860899,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4505672609400324,0.5494327390599676,0.5,0.0494327390599675,2,0,0,0.0,0.0,0,-1.9667093602875128,617.0000000000002,135.0210780588245,232.54454671449213,617.0,-0.660267148059686,24.83948469674845,6.348786535167221,9.737079832102795,24.839484696748443,5.627621113690637,0.4496753246753247,1.0,0.5503246753246753,-0.5503246753246753
c_charge_desc=Battery,compas,0.0246683639653167,0.0246683639653167,0.000303544054615,0.5551181102362205,0.5229357798165137,1.0103477109609087,-0.2496207469479159,0.0070071516289822,0.2594998324207314,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4505672609400324,0.5494327390599676,0.5,0.0494327390599675,2,0,0,0.0,0.0,0,-1.9667093602875128,617.0000000000002,135.0210780588245,232.54454671449213,0.8920385798724411,-0.660267148059686,24.83948469674845,6.348786535167221,9.737079832102795,1.6997522036840524,5.627621113690637,0.4448818897637795,0.4770642201834862,0.0321823304197067,-0.0321823304197067
c_charge_desc=Battery_on_Law_Enforc_Officer,compas,0.0567789738662141,0.0567789738662141,0.0016327039930469,0.5524590163934426,0.2857142857142857,1.0055080032883603,0.4456674473067916,-0.0843091334894613,-0.4729883370832926,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4505672609400324,0.5494327390599676,0.5,0.0494327390599675,2,0,0,0.0,0.0,0,-1.9667093602875128,617.0000000000002,135.0210780588245,232.54454671449213,83.84193361092048,-0.660267148059686,24.83948469674845,6.348786535167221,9.737079832102795,9.25041457583135,5.627621113690637,0.4475409836065573,0.7142857142857143,0.2667447306791569,-0.2667447306791569
c_charge_desc=Battery_on_a_Person_Over_65,compas,-0.0516416355956349,-0.0516416355956349,0.0019455497170007,0.5479674796747968,1.0,0.9973331414730076,0.0837398373983739,-0.1552845528455284,-0.3194820997801165,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4505672609400324,0.5494327390599676,0.5,0.0494327390599675,2,0,0,0.0,0.0,0,-1.9667093602875128,617.0000000000002,135.0210780588245,232.54454671449213,305.98697600634546,-0.660267148059686,24.83948469674845,6.348786535167221,9.737079832102795,17.521276416296665,5.627621113690637,0.4520325203252032,0.0,-0.4520325203252032,0.4520325203252032
c_charge_desc=Burglary_Conveyance_Assault_Bat,compas,-0.0364864989496236,-0.0364864989496236,0.0009716928432151,0.5487012987012987,1.0,0.998668735394399,-0.4172077922077922,0.3457792207792207,-0.0684198203567323,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4505672609400324,0.5494327390599676,0.5,0.0494327390599675,2,0,0,0.0,0.0,0,-1.9667093602875128,617.0000000000002,135.0210780588245,232.54454671449213,617.0000000000001,-0.660267148059686,24.83948469674845,6.348786535167221,9.737079832102795,24.839484696748443,5.627621113690637,0.4512987012987013,0.0,-0.4512987012987013,0.4512987012987013
c_charge_desc=Burglary_Conveyance_Unoccup,compas,0.026021619278458,0.026021619278458,0.0003364862797917,0.5508196721311476,0.4285714285714285,1.0025243000145074,0.5901639344262295,-0.0843091334894613,-0.5751107924921793,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4505672609400324,0.5494327390599676,0.5,0.0494327390599675,2,0,0,0.0,0.0,0,-1.9667093602875128,617.0000000000002,135.0210780588245,232.54454671449213,83.84193361092048,-0.660267148059686,24.83948469674845,6.348786535167221,9.737079832102795,9.25041457583135,5.627621113690637,0.4491803278688524,0.5714285714285714,0.122248243559719,-0.1222482435597189
c_charge_desc=Burglary_Dwelling_Occupied,compas,0.0486140673595891,0.0486140673595891,0.0012090761196917,0.5513866231647635,0.25,1.003556184344127,0.0840130505709625,0.0958401305057096,0.0977694100771023,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4505672609400324,0.5494327390599676,0.5,0.0494327390599675,2,0,0,0.0,0.0,0,-1.9667093602875128,617.0000000000002,135.0210780588245,232.54454671449213,150.48294297788527,-0.660267148059686,24.83948469674845,6.348786535167221,9.737079832102795,12.328631790153407,5.627621113690637,0.4486133768352365,0.75,0.3013866231647635,-0.3013866231647635
c_charge_desc=Burglary_Structure_Unoccup,compas,0.0271467576036982,0.0271467576036982,0.0003667194426544,0.5506535947712419,0.4,1.0022220294214048,0.3866013071895425,0.1464052287581699,-0.3217777178311303,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4505672609400324,0.5494327390599676,0.5,0.0494327390599675,2,0,0,0.0,0.0,0,-1.9667093602875128,617.0000000000002,135.0210780588245,232.54454671449213,119.38313444050324,-0.660267148059686,24.83948469674845,6.348786535167221,9.737079832102795,10.999825615091646,5.627621113690637,0.4493464052287581,0.6,0.1506535947712418,-0.1506535947712418
c_charge_desc=Burglary_Unoccupied_Dwelling,compas,-0.0462018438230134,-0.0462018438230134,0.0011305731779547,0.5467980295566502,0.75,0.9952046732638736,0.0845648604269293,0.0964696223316913,-0.237482047264656,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4505672609400324,0.5494327390599676,0.5,0.0494327390599675,2,0,0,0.0,0.0,0,-1.9667093602875128,617.0000000000002,135.0210780588245,232.54454671449213,72.7359413881682,-0.660267148059686,24.83948469674845,6.348786535167221,9.737079832102795,8.631348548531077,5.627621113690637,0.4532019704433497,0.25,-0.2032019704433497,0.2032019704433497
c_charge_desc=Burglary_With_Assault_battery,compas,-0.0364864989496236,-0.0364864989496236,0.0009716928432151,0.5487012987012987,1.0,0.998668735394399,-0.4172077922077922,0.3457792207792207,-0.0684198203567323,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4505672609400324,0.5494327390599676,0.5,0.0494327390599675,2,0,0,0.0,0.0,0,-1.9667093602875128,617.0000000000002,135.0210780588245,232.54454671449213,616.9999999999998,-0.660267148059686,24.83948469674845,6.348786535167221,9.737079832102795,24.83948469674844,5.627621113690637,0.4512987012987013,0.0,-0.4512987012987013,0.4512987012987013
c_charge_desc=Carry_Open_Uncov_Bev_In_Pub,compas,-0.0516416355956349,-0.0516416355956349,0.0019455497170007,0.5479674796747968,1.0,0.9973331414730076,-0.4178861788617886,0.3463414634146341,-0.067998420254894,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4505672609400324,0.5494327390599676,0.5,0.0494327390599675,2,0,0,0.0,0.0,0,-1.9667093602875128,617.0000000000002,135.0210780588245,232.54454671449213,305.98697600634546,-0.660267148059686,24.83948469674845,6.348786535167221,9.737079832102795,17.52127641629666,5.627621113690637,0.4520325203252032,0.0,-0.4520325203252032,0.4520325203252032
c_charge_desc=Carrying_Concealed_Firearm,compas,0.0444925292946849,0.0444925292946849,0.0012937403903916,0.5503246753246753,0.0,1.0016233766233766,-0.4172077922077922,-0.6558441558441559,-0.0677933612344653,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4505672609400324,0.5494327390599676,0.5,0.0494327390599675,2,0,0,0.0,0.0,0,-1.9667093602875128,617.0000000000002,135.0210780588245,232.54454671449213,617.0,-0.660267148059686,24.83948469674845,6.348786535167221,9.737079832102795,24.83948469674845,5.627621113690637,0.4496753246753247,1.0,0.5503246753246753,-0.5503246753246753
c_charge_desc=Child_Abuse,compas,-0.0364864989496236,-0.0364864989496236,0.0009716928432151,0.5487012987012987,1.0,0.998668735394399,-0.4172077922077922,0.3457792207792207,-0.0684198203567323,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4505672609400324,0.5494327390599676,0.5,0.0494327390599675,2,0,0,0.0,0.0,0,-1.9667093602875128,617.0000000000002,135.0210780588245,232.54454671449213,617.0,-0.660267148059686,24.83948469674845,6.348786535167221,9.737079832102795,24.839484696748443,5.627621113690637,0.4512987012987013,0.0,-0.4512987012987013,0.4512987012987013
c_charge_desc=Contradict_Statement,compas,0.0444925292946849,0.0444925292946849,0.0012937403903916,0.5503246753246753,0.0,1.0016233766233766,-0.4172077922077922,-0.6558441558441559,-0.0677933612344653,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4505672609400324,0.5494327390599676,0.5,0.0494327390599675,2,0,0,0.0,0.0,0,-1.9667093602875128,617.0000000000002,135.0210780588245,232.54454671449213,617.0000000000001,-0.660267148059686,24.83948469674845,6.348786535167221,9.737079832102795,24.83948469674845,5.627621113690637,0.4496753246753247,1.0,0.5503246753246753,-0.5503246753246753
c_charge_desc=Corrupt_Public_Servant,compas,0.0444925292946849,0.0444925292946849,0.0012937403903916,0.5503246753246753,0.0,1.0016233766233766,0.5844155844155844,0.3457792207792207,-0.5695984153860899,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4505672609400324,0.5494327390599676,0.5,0.0494327390599675,2,0,0,0.0,0.0,0,-1.9667093602875128,617.0000000000002,135.0210780588245,232.54454671449213,617.0000000000002,-0.660267148059686,24.83948469674845,6.348786535167221,9.737079832102795,24.83948469674845,5.627621113690637,0.4496753246753247,1.0,0.5503246753246753,-0.5503246753246753
c_charge_desc=Crimin_Mischief_Damage_$1000+,compas,0.0303593823205321,0.0303593823205321,0.0004622446768536,0.5504885993485342,0.3333333333333333,1.0019217280178336,-0.0836047774158522,0.011943539630836,0.1818669067832947,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4505672609400324,0.5494327390599676,0.5,0.0494327390599675,2,0,0,0.0,0.0,0,-1.9667093602875128,617.0000000000002,135.0210780588245,232.54454671449213,202.31706797777585,-0.660267148059686,24.83948469674845,6.348786535167221,9.737079832102795,14.27099387144382,5.627621113690637,0.4495114006514658,0.6666666666666667,0.2171552660152009,-0.2171552660152009
c_charge_desc=Criminal_Mischief,compas,0.0629730736220152,0.0629730736220152,0.002590700778853,0.551219512195122,0.0,1.0032520325203254,0.5853658536585366,0.3463414634146341,-0.5703636013851481,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4505672609400324,0.5494327390599676,0.5,0.0494327390599675,2,0,0,0.0,0.0,0,-1.9667093602875128,617.0000000000002,135.0210780588245,232.54454671449213,305.9869760063454,-0.660267148059686,24.83948469674845,6.348786535167221,9.737079832102795,17.521276416296654,5.627621113690637,0.448780487804878,1.0,0.551219512195122,-0.551219512195122
c_charge_desc=Criminal_Mischief_Damage_<$200,compas,0.0056657190131901,0.0056657190131901,1.5971745023974845e-05,0.5495934959349593,0.5,1.0002925869966663,-0.4178861788617886,-0.1552845528455284,0.432625552731079,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4505672609400324,0.5494327390599676,0.5,0.0494327390599675,2,0,0,0.0,0.0,0,-1.9667093602875128,617.0000000000002,135.0210780588245,232.54454671449213,305.98697600634546,-0.660267148059686,24.83948469674845,6.348786535167221,9.737079832102795,17.52127641629666,5.627621113690637,0.4504065040650407,0.5,0.0495934959349593,-0.0495934959349593
c_charge_desc=Criminal_Mischief>$200<$1000,compas,-0.0516416355956349,-0.0516416355956349,0.0019455497170007,0.5479674796747968,1.0,0.9973331414730076,-0.4178861788617886,0.3463414634146341,-0.067998420254894,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4505672609400324,0.5494327390599676,0.5,0.0494327390599675,2,0,0,0.0,0.0,0,-1.9667093602875128,617.0000000000002,135.0210780588245,232.54454671449213,305.98697600634546,-0.660267148059686,24.83948469674845,6.348786535167221,9.737079832102795,17.52127641629666,5.627621113690637,0.4520325203252032,0.0,-0.4520325203252032,0.4520325203252032
c_charge_desc=Cruelty_Toward_Child,compas,-0.0164699649088886,-0.0164699649088886,0.0001391411621778,0.5488599348534202,0.6666666666666666,0.9989574625503252,-0.4185667752442996,0.011943539630836,0.4330469528329173,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4505672609400324,0.5494327390599676,0.5,0.0494327390599675,2,0,0,0.0,0.0,0,-1.9667093602875128,617.0000000000002,135.0210780588245,232.54454671449213,202.31706797777585,-0.660267148059686,24.83948469674845,6.348786535167221,9.737079832102795,14.27099387144382,5.627621113690637,0.4511400651465798,0.3333333333333333,-0.1178067318132464,0.1178067318132464
c_charge_desc=DOC_Cause_Public_Danger,compas,-0.0364864989496236,-0.0364864989496236,0.0009716928432151,0.5487012987012987,1.0,0.998668735394399,-0.4172077922077922,0.3457792207792207,-0.0684198203567323,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4505672609400324,0.5494327390599676,0.5,0.0494327390599675,2,0,0,0.0,0.0,0,-1.9667093602875128,617.0000000000002,135.0210780588245,232.54454671449213,617.0,-0.660267148059686,24.83948469674845,6.348786535167221,9.737079832102795,24.83948469674845,5.627621113690637,0.4512987012987013,0.0,-0.4512987012987013,0.4512987012987013
c_charge_desc=DUI__Enhanced,compas,-0.0516416355956349,-0.0516416355956349,0.0019455497170007,0.5479674796747968,1.0,0.9973331414730076,-0.4178861788617886,0.3463414634146341,-0.067998420254894,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4505672609400324,0.5494327390599676,0.5,0.0494327390599675,2,0,0,0.0,0.0,0,-1.9667093602875128,617.0000000000002,135.0210780588245,232.54454671449213,305.9869760063454,-0.660267148059686,24.83948469674845,6.348786535167221,9.737079832102795,17.52127641629666,5.627621113690637,0.4520325203252032,0.0,-0.4520325203252032,0.4520325203252032
c_charge_desc=DUI_Level_0.15_Or_Minor_In_Veh,compas,-0.0091863214450692,-0.0091863214450692,4.255298968374247e-05,0.5490196078431373,0.6,0.9992480768118456,-0.4199346405228757,-0.0552287581699346,0.4345238095238095,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4505672609400324,0.5494327390599676,0.5,0.0494327390599675,2,0,0,0.0,0.0,0,-1.9667093602875128,617.0000000000002,135.0210780588245,232.54454671449213,119.38313444050328,-0.660267148059686,24.83948469674845,6.348786535167221,9.737079832102795,10.999825615091648,5.627621113690637,0.4509803921568627,0.4,-0.0509803921568626,0.0509803921568626
